industry_name,job_id,title,skills
Utilities,3904367735,Lead Software Engineer,"['go', 'automation', 'microservices', 'c++', 'react', 'kubernetes', 'testing', 'agile', 'react', 'testing', 'agile', 'communication']"
Medical Equipment Manufacturing,3904919641,Senior Software Engineer,"['communication', 'leadership', 'agile']"
Financial Services,3901343672,Senior Software Engineer - Data Platforms,"['writing', 'agile', 'sql', 'communication', 'networking', 'go']"
Engineering Services,3901345586,Software Engineer in Test,"['testing', 'sql', 'automation', 'communication', 'java', 'programming', 'testing', 'sql', 'automation', 'automation']"
Investment Management,3904923312,Software Engineer,"['testing', 'programming', 'sql', 'testing', 'programming', 'interpersonal', 'communication', 'testing']"
Information Services,3904925809,Senior Software Engineer,"['writing', 'agile', 'devops', 'testing']"
Software Development,3904925809,Senior Software Engineer,"['writing', 'agile', 'devops', 'testing']"
Defense and Space Manufacturing,3904925809,Senior Software Engineer,"['writing', 'agile', 'devops', 'testing']"
IT Services and IT Consulting,3901345741,Software Engineer with Provenir or PowerCurve Experience,"['initiative', 'agile', 'organization', 'decision-making', 'programming', 'python', 'devops']"
Consumer Services,3901347421,Software Engineer (Backend),"['python', 'ruby', 'innovation']"
Research Services,3901349030,Embedded Sensor/EW Real-Time Software Engineer - ATAS - Open Rank,"['problem-solving', 'algorithms', 'hardware', 'hardware', 'programming', 'programming', 'organization', 'hardware', 'leadership', 'communication']"
Consumer Services,3901345527,Software Engineer,"['react', 'react', 'node.js', 'javascript', 'css', 'html', 'flexibility']"
IT Services and IT Consulting,3901347912,Senior Software Engineer,"['python', 'c++', 'express', 'python']"
Defense and Space Manufacturing,3901347912,Senior Software Engineer,"['python', 'c++', 'express', 'python']"
"Technology, Information and Internet",3901347651,"Software Engineer III, Payments","['c#', 'microservices', 'communication', 'agile', 'agile']"
Software Development,3901347651,"Software Engineer III, Payments","['c#', 'microservices', 'communication', 'agile', 'agile']"
Financial Services,3901352218,Software Engineer ,"['programming', 'angular', 'java', 'spring', 'kotlin', 'sql']"
Staffing and Recruiting,3904942293,Software Engineer in Test,"['testing', 'automation', 'programming', 'testing', 'debugging']"
Information Services,3903434350,Software Engineer in Test,"['automation', 'testing', 'programming', 'python', 'sql', 'agile', 'sql', 'python', 'python', 'sql', 'testing', 'python', 'programming', 'testing', 'javascript', 'python', 'automation', 'automation', 'python', 'sql', 'agile', 'automation', 'testing', 'automation', 'java', 'javascript', 'jenkins', 'automation', 'automation', 'agile', 'automation', 'testing', 'testing', 'sql', 'automation', 'communication', 'java', 'programming', 'testing', 'sql', 'automation', 'automation']"
Software Development,3901359087,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Computer and Network Security,3901359087,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Engineering Services,3901359087,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Professional Services,3901355186,Senior Java Software Engineer,"['go', 'java', 'java', 'java', 'java', 'angular', 'leadership']"
IT Services and IT Consulting,3901348414,Mainframe/COBOL Software Engineer,"['agile', 'agile', 'initiative']"
Software Development,3904944087,Senior Software Engineer,"['writing', 'python', 'python', 'sql', 'nosql', 'react']"
IT Services and IT Consulting,3903443845,Software Engineer in Test,"['automation', 'automation', 'testing', 'automation', 'testing', 'automation', 'problem-solving', 'testing', 'flexibility', 'collaboration']"
"Technology, Information and Internet",3901344954,"Software Engineer III, Payments","['c#', 'microservices', 'communication', 'agile', 'agile']"
Software Development,3901344954,"Software Engineer III, Payments","['c#', 'microservices', 'communication', 'agile', 'agile']"
Capital Markets,3904941046,Multi-Strat Hedge Fund | Senior Software Engineer,"['python', 'programming']"
Software Development,3904941046,Multi-Strat Hedge Fund | Senior Software Engineer,"['python', 'programming']"
Financial Services,3904941046,Multi-Strat Hedge Fund | Senior Software Engineer,"['python', 'programming']"
Law Practice,3904937093,Principal Software Engineer,"['innovation', 'collaboration', 'leadership', 'leadership', 'initiative', 'organization', 'c#', 'devops', 'devops', 'devops']"
Business Consulting and Services,3904939785,Software Engineer - Ada,"['networking', 'testing', 'testing', 'innovation']"
Motor Vehicle Manufacturing,3901352383,Senior Software Engineer,"['automation', 'programming', 'programming', 'sql', 'programming', 'communication', 'problem-solving', 'programming', 'java', 'react']"
Wireless Services,3904938279,Principal Software Engineer,"['devops', 'java', 'spring', 'javascript', 'agile', 'kafka', 'microservices', 'spring', 'devops', 'docker', 'jenkins', 'agile', 'agile', 'java', 'javascript']"
IT Services and IT Consulting,3904938279,Principal Software Engineer,"['devops', 'java', 'spring', 'javascript', 'agile', 'kafka', 'microservices', 'spring', 'devops', 'docker', 'jenkins', 'agile', 'agile', 'java', 'javascript']"
Telecommunications,3904938279,Principal Software Engineer,"['devops', 'java', 'spring', 'javascript', 'agile', 'kafka', 'microservices', 'spring', 'devops', 'docker', 'jenkins', 'agile', 'agile', 'java', 'javascript']"
Financial Services,3904937335,High Frequency Trading | Senior Software Engineer,"['programming', 'c++', 'problem-solving']"
Capital Markets,3904937335,High Frequency Trading | Senior Software Engineer,"['programming', 'c++', 'problem-solving']"
Software Development,3904937335,High Frequency Trading | Senior Software Engineer,"['programming', 'c++', 'problem-solving']"
Software Development,3904949470,Northrop Grumman (DoD SkillBridge) - Cyber Software Engineer - Cincinnati OH,"['organization', 'networking', 'leadership', 'collaboration', 'communication', 'scripting', 'programming', 'programming', 'programming', 'debugging', 'networking', 'programming', 'programming', 'agile']"
Wireless Services,3904934663,Principal Software Engineer,"['testing', 'programming', 'spring', 'spring', 'automation', 'kubernetes', 'spring', 'spring', 'automation', 'kubernetes']"
IT Services and IT Consulting,3904934663,Principal Software Engineer,"['testing', 'programming', 'spring', 'spring', 'automation', 'kubernetes', 'spring', 'spring', 'automation', 'kubernetes']"
Telecommunications,3904934663,Principal Software Engineer,"['testing', 'programming', 'spring', 'spring', 'automation', 'kubernetes', 'spring', 'spring', 'automation', 'kubernetes']"
"Technology, Information and Internet",3901353652,Senior Software Engineer - Oracle PL/SQL,"['writing', 'agile', 'programming', 'testing', 'java', 'agile', 'agile']"
IT Services and IT Consulting,3904942761,Senior Software Engineer (Site Reliability Engineer),"['hardware', 'programming', 'communication', 'sql', 'planning', 'devops']"
Staffing and Recruiting,3904961033,Senior Software Engineer,"['programming', 'java', 'terraform']"
Information Services,3904957258,Software Engineer,"['programming', 'programming']"
IT Services and IT Consulting,3904957258,Software Engineer,"['programming', 'programming']"
Software Development,3904957258,Software Engineer,"['programming', 'programming']"
Software Development,3901360081,Senior Software Engineer on Minecraft,"['organization', 'c++', 'c++', 'collaboration']"
Business Consulting and Services,3904943402,Embedded Software Engineer (Middleware),"['networking', 'debugging', 'rust', 'hardware', 'c++', 'innovation']"
"Appliances, Electrical, and Electronics Manufacturing",3901361887,"Software Engineer, Intelligent Video","['algorithms', 'planning', 'programming', 'c#', 'java', 'networking', 'scripting', 'communication', 'agile']"
Software Development,3904951318,"SRE / Software Engineer (Kubernetes, AWS)","['spark', 'kubernetes', 'networking', 'programming', 'automation', 'scripting', 'python']"
Business Consulting and Services,3904943400,Software Engineer,"['communication', 'testing', 'testing', 'writing', 'automation', 'innovation']"
Wireless Services,3904936537,Professional Software Engineer,"['javascript', 'agile', 'react', 'express', 'react', 'agile', 'react', 'express', 'react']"
IT Services and IT Consulting,3904936537,Professional Software Engineer,"['javascript', 'agile', 'react', 'express', 'react', 'agile', 'react', 'express', 'react']"
Telecommunications,3904936537,Professional Software Engineer,"['javascript', 'agile', 'react', 'express', 'react', 'agile', 'react', 'express', 'react']"
Computer Hardware Manufacturing,3903451175,"Sr. Software Engineer, OPX (Libfabric Provider)","['writing', 'express', 'communication', 'hardware', 'hardware', 'programming', 'hardware', 'agile']"
Computers and Electronics Manufacturing,3903451175,"Sr. Software Engineer, OPX (Libfabric Provider)","['writing', 'express', 'communication', 'hardware', 'hardware', 'programming', 'hardware', 'agile']"
Computer and Network Security,3903451175,"Sr. Software Engineer, OPX (Libfabric Provider)","['writing', 'express', 'communication', 'hardware', 'hardware', 'programming', 'hardware', 'agile']"
Software Development,3904962283,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Computer and Network Security,3904962283,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Engineering Services,3904962283,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
IT Services and IT Consulting,3901378179,Senior Software Engineer (NodeJS +.Net),"['communication', 'leadership', 'node.js', 'node.js', 'express', 'sql', 'docker', 'c#', 'debugging']"
Software Development,3901378179,Senior Software Engineer (NodeJS +.Net),"['communication', 'leadership', 'node.js', 'node.js', 'express', 'sql', 'docker', 'c#', 'debugging']"
Higher Education,3901371895,"Lead Software Engineer, Application Support","['automation', 'communication', 'flexibility', 'decision-making']"
Defense and Space Manufacturing,3904944471,DevOps Software Engineer with Security Clearance,"['devops', 'debugging', 'python', 'python', 'python', 'javascript', 'python', 'python', 'javascript']"
Software Development,3904937734,Senior Software Engineer,"['javascript', 'testing', 'containerization', 'agile', 'python', 'javascript']"
Entertainment Providers,3904966390,Tech Lead Software Engineer - TikTok LIVE,"['creativity', 'creativity', 'algorithms', 'algorithms', 'planning', 'c++', 'communication', 'leadership', 'creativity']"
Software Development,3903457741,Software Engineering Manager,"['ruby', 'agile', 'leadership', 'ruby', 'testing', 'agile', 'agile', 'planning', 'leadership', 'innovation', 'kubernetes', 'communication', 'collaboration', 'problem-solving', 'communication', 'problem-solving', 'adaptability', 'ruby', 'agile', 'communication', 'agile']"
IT Services and IT Consulting,3901363869,Software Engineer Front-End (Platforms Team),"['agile', 'typescript', 'testing', 'communication', 'collaboration']"
Financial Services,3901363869,Software Engineer Front-End (Platforms Team),"['agile', 'typescript', 'testing', 'communication', 'collaboration']"
IT Services and IT Consulting,3904967329,Software Engineer in Test,"['automation', 'automation', 'automation', 'automation', 'automation', 'java', 'automation', 'java', 'communication', 'java', 'automation', 'automation', 'automation', 'automation', 'automation', 'automation', 'java', 'java', 'automation', 'java', 'automation']"
Financial Services,3903460158,Senior Software Engineer,"['angular', 'c#', 'angular', 'c#', 'programming', 'angular', 'c#', 'angular', 'c#', 'bootstrap', 'agile', 'problem-solving', 'communication', 'collaboration']"
Software Development,3904951227,"Android Software Engineer, Core and Monetization","['testing', 'kotlin', 'writing', 'collaboration', 'communication']"
Software Development,3904952207,Principal Software Engineer (Springboot / Fintech),"['java', 'spring', 'problem-solving', 'communication']"
Staffing and Recruiting,3904950682,"REMOTE / Senior Software Engineer / C#, .NET, Vue.JS","['sql', 'sql', 'javascript', 'sql']"
Banking,3901357055,Senior Java Software Engineer,"['microservices', 'automation']"
Staffing and Recruiting,3904958343,Software Engineer,['programming']
Retail,3901378387,Mobile Software Engineer Manager (Hybrid),"['swift', 'java', 'communication', 'collaboration', 'sql', 'organization', 'hardware', 'hardware', 'hardware']"
IT Services and IT Consulting,3903462139,Software Engineer (Outsystems),"['sql', 'java', 'communication']"
Software Development,3904951721,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Computer and Network Security,3904951721,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Engineering Services,3904951721,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Software Development,3901374621,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Computer and Network Security,3901374621,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Engineering Services,3901374621,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Banking,3904992811,Software Engineer - ServiceNow,"['leadership', 'organization', 'hardware', 'problem-solving', 'communication']"
Financial Services,3904992811,Software Engineer - ServiceNow,"['leadership', 'organization', 'hardware', 'problem-solving', 'communication']"
Investment Banking,3904992811,Software Engineer - ServiceNow,"['leadership', 'organization', 'hardware', 'problem-solving', 'communication']"
Machinery Manufacturing,3901379016,Software Engineer- Node.JS,"['devops', 'scripting', 'javascript', 'problem-solving', 'writing', 'testing', 'agile', 'communication', 'agile', 'agile']"
Electrical Equipment Manufacturing,3901379016,Software Engineer- Node.JS,"['devops', 'scripting', 'javascript', 'problem-solving', 'writing', 'testing', 'agile', 'communication', 'agile', 'agile']"
Software Development,3904950528,Software Engineer .NET (Banking),"['c#', 'c#', 'devops', 'devops', 'sql', 'sql', 'sql', 'leadership', 'problem-solving', 'problem-solving', 'communication', 'communication', 'collaboration', 'creativity', 'python', 'r']"
Market Research,3901354689,Lead Software Engineer (MRI-Simmons),"['agile', 'interpersonal', 'agile', 'testing', 'java', 'leadership', 'spring', 'spring', 'spring', 'spring', 'spring', 'spring', 'angular', 'sql', 'java', 'communication', 'devops', 'automation']"
IT Services and IT Consulting,3901354689,Lead Software Engineer (MRI-Simmons),"['agile', 'interpersonal', 'agile', 'testing', 'java', 'leadership', 'spring', 'spring', 'spring', 'spring', 'spring', 'spring', 'angular', 'sql', 'java', 'communication', 'devops', 'automation']"
Retail,3901354689,Lead Software Engineer (MRI-Simmons),"['agile', 'interpersonal', 'agile', 'testing', 'java', 'leadership', 'spring', 'spring', 'spring', 'spring', 'spring', 'spring', 'angular', 'sql', 'java', 'communication', 'devops', 'automation']"
Engineering Services,3904988773,"Principal Software Engineer, Python","['devops', 'algorithms', 'devops', 'python', 'python', 'python', 'sql', 'sql', 'agile', 'debugging', 'devops', 'collaboration', 'communication', 'interpersonal', 'python', 'c#', 'devops']"
Defense and Space Manufacturing,3905201339,Software Engineering Tools DevOps Administrator - (cloud environments - TS/SC clearance),"['devops', 'devops', 'devops', 'devops', 'devops', 'devops', 'swift', 'devops', 'leadership', 'flexibility', 'communication', 'collaboration', 'devops', 'devops', 'scripting', 'automation', 'automation', 'networking', 'kubernetes', 'containerization', 'communication', 'interpersonal', 'problem-solving', 'initiative', 'collaboration', 'organization', 'kubernetes', 'devops']"
IT Services and IT Consulting,3890853792,Software Engineer Architect (Java/Python),"['programming', 'programming', 'sql']"
IT Services and IT Consulting,3904946432,Software Engineer,"['organization', 'c#', 'programming', 'java', 'react', 'agile', 'testing', 'programming']"
Software Development,3903444926,Software Engineer,"['hardware', 'testing', 'problem-solving', 'communication', 'testing', 'testing', 'react', 'sql', 'decision-making', 'networking', 'programming', 'debugging', 'communication']"
Strategic Management Services,3903444926,Software Engineer,"['hardware', 'testing', 'problem-solving', 'communication', 'testing', 'testing', 'react', 'sql', 'decision-making', 'networking', 'programming', 'debugging', 'communication']"
Business Consulting and Services,3903444926,Software Engineer,"['hardware', 'testing', 'problem-solving', 'communication', 'testing', 'testing', 'react', 'sql', 'decision-making', 'networking', 'programming', 'debugging', 'communication']"
Internet News,3904965467,"Senior Software Engineer, Test #3748","['writing', 'testing', 'automation', 'writing', 'debugging', 'automation', 'python', 'testing', 'testing', 'testing', 'automation', 'agile', 'listening', 'communication']"
Staffing and Recruiting,3904949971,Senior Software Engineer / C# and .NET / South Jersey,"['sql', 'sql', 'javascript', 'sql', 'javascript']"
Staffing and Recruiting,3904961030,Senior Software Engineer,"['agile', 'agile', 'spring', 'microservices', 'programming', 'debugging', 'communication', 'teamwork', 'jenkins', 'agile', 'testing', 'initiative']"
IT Services and IT Consulting,3904953614,Junior Full-Stack Software Engineer,"['organization', 'communication', 'programming', 'kubernetes', 'devops', 'devops']"
Financial Services,3903456365,DevOps Software Engineer,"['devops', 'devops', 'testing', 'programming', 'sql', 'programming', 'c#', 'javascript', 'scripting', 'devops', 'teamwork']"
IT Services and IT Consulting,3904949122,Senior Software Engineer,"['angular', 'flexibility', 'testing', 'debugging', 'problem-solving', 'communication', 'react', 'javascript']"
Internet News,3904962786,"Senior Software Engineer, Applications - HYBRID","['planning', 'leadership', 'collaboration', 'testing', 'typescript', 'angular', 'nosql', 'collaboration']"
IT Services and IT Consulting,3903446497,Software Engineer in Test,"['testing', 'testing', 'testing', 'automation', 'problem-solving', 'automation', 'problem-solving', 'flexibility', 'collaboration']"
Software Development,3901357142,Senior Software Engineer - Power Apps,"['organization', 'innovation', 'agile', 'javascript', 'typescript']"
"Technology, Information and Internet",3901377247,"Sr. Manager, Software Engineering - LinkedIn Talent Solutions","['innovation', 'programming', 'programming', 'leadership', 'problem-solving', 'communication', 'collaboration']"
IT Services and IT Consulting,3901377247,"Sr. Manager, Software Engineering - LinkedIn Talent Solutions","['innovation', 'programming', 'programming', 'leadership', 'problem-solving', 'communication', 'collaboration']"
Staffing and Recruiting,3904954514,Senior Software Engineer / C# and .NET / Trading,"['python', 'django', 'sql', 'python', 'django', 'sql', 'writing', 'python', 'django']"
IT Services and IT Consulting,3901342950,Mainframe/COBOL Software Engineer,"['agile', 'agile', 'initiative']"
Semiconductor Manufacturing,3904958125,Validation Software Engineer - DDR5 Memory Systems,"['algorithms', 'algorithms', 'python', 'c++', 'hardware', 'python', 'c++', 'programming', 'problem-solving', 'communication', 'teamwork', 'testing']"
Computer Hardware Manufacturing,3904958125,Validation Software Engineer - DDR5 Memory Systems,"['algorithms', 'algorithms', 'python', 'c++', 'hardware', 'python', 'c++', 'programming', 'problem-solving', 'communication', 'teamwork', 'testing']"
"Transportation, Logistics, Supply Chain and Storage",3904976744,Vice President of Software Engineering,"['agile', 'agile', 'communication', 'react']"
Warehousing and Storage,3904976744,Vice President of Software Engineering,"['agile', 'agile', 'communication', 'react']"
Software Development,3901360076,Software Engineer II,"['organization', 'python', 'devops', 'agile']"
Entertainment Providers,3901374467,Software Engineer,"['sql', 'writing', 'kubernetes', 'docker', 'programming', 'collaboration']"
Financial Services,3904948737,"Senior Software Engineer, Machine Learning","['python', 'programming', 'programming', 'spark', 'programming', 'nosql', 'communication', 'flexibility']"
Business Consulting and Services,3903439772,SFT - Software Engineer I,"['agile', 'collaboration', 'leadership', 'hardware']"
Higher Education,3901376192,"Sr. Software Engineer, Application Administrator, Salesforce","['sql', 'testing', 'writing']"
Motor Vehicle Manufacturing,3904987909,Motorsports Junior Software Engineer,"['organization', 'testing', 'innovation', 'programming', 'programming', 'angular', 'css', 'programming', 'sql', 'testing', 'problem-solving', 'sql', 'flexibility']"
"Appliances, Electrical, and Electronics Manufacturing",3904987909,Motorsports Junior Software Engineer,"['organization', 'testing', 'innovation', 'programming', 'programming', 'angular', 'css', 'programming', 'sql', 'testing', 'problem-solving', 'sql', 'flexibility']"
IT Services and IT Consulting,3904987909,Motorsports Junior Software Engineer,"['organization', 'testing', 'innovation', 'programming', 'programming', 'angular', 'css', 'programming', 'sql', 'testing', 'problem-solving', 'sql', 'flexibility']"
"Technology, Information and Internet",3901390081,Senior Software Engineer - Applications,"['python', 'programming', 'collaboration']"
IT Services and IT Consulting,3901390081,Senior Software Engineer - Applications,"['python', 'programming', 'collaboration']"
Insurance,3904957756,"Sr. Engineer, Software Engineer (ERisk Services - Flanders, NJ)","['agile', 'programming', 'leadership']"
Information Services,3904954163,Java Software Engineer,"['java', 'java', 'automation', 'programming', 'jenkins', 'automation']"
Financial Services,3903466883,Senior Software Engineer,"['typescript', 'innovation', 'python', 'typescript', 'react', 'react', 'typescript', 'docker', 'kubernetes', 'sql']"
Insurance,3903447153,Software Engineer II--Workday API,"['testing', 'agile', 'programming', 'debugging', 'sql', 'sql']"
Software Development,3901379604,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Computer and Network Security,3901379604,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Engineering Services,3901379604,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Insurance,3903444596,Software Engineer III--Workday API's,"['testing', 'agile', 'programming', 'debugging', 'sql', 'sql']"
Computer Games,3905206628,"Senior Software Engineer (C#/.NET), Services","['sql', 'c#', 'networking', 'networking', 'agile']"
Defense and Space Manufacturing,3905207302,Cloud Software Engineer,"['virtualization', 'communication']"
Software Development,3903462124,Senior Software Engineer,"['cybersecurity', 'agile', 'debugging', 'testing']"
Hospitals and Health Care,3901373400,Sr. Software Engineer - (Full Stack),"['testing', 'nosql', 'java', 'react']"
Software Development,3904946809,Sr Principal Cyber Software Engineer (EC),"['algorithms', 'algorithms', 'hardware', 'agile']"
Wholesale Building Materials,3903445739,Software Engineer,"['react', 'php', 'css', 'communication', 'teamwork', 'problem-solving', 'php', 'leadership']"
Motor Vehicle Manufacturing,3905203474,Back-End Software Engineer - GCP,"['automation', 'spring', 'devops', 'agile', 'spring', 'spring', 'jenkins']"
Computer Hardware Manufacturing,3904998597,Sr Software Engineer,['problem-solving']
Advertising Services,3901379461,Lead Software Engineer,"['innovation', 'python', 'c#', 'python', 'sql', 'python', 'python', 'automation', 'agile', 'virtualization', 'containerization']"
IT Services and IT Consulting,3904955414,Sr. Software Engineer,"['flexibility', 'hardware', 'communication', 'cybersecurity', 'resilience', 'java']"
Advertising Services,3901378615,Lead Software Engineer,"['innovation', 'writing', 'devops', 'debugging', 'programming', 'leadership', 'devops', 'python', 'python', 'devops', 'agile', 'flexibility', 'go']"
Computer and Network Security,3904955321,Staff Software Engineer - AI Security,"['devops', 'python']"
Software Development,3904955321,Staff Software Engineer - AI Security,"['devops', 'python']"
Software Development,3903472077,Senior Software Engineer,"['agile', 'agile', 'automation', 'problem-solving', 'communication', 'decision-making', 'agile', 'automation', 'innovation']"
Financial Services,3901376003,Software Engineer,"['innovation', 'planning', 'agile']"
Software Development,3901377502,Senior Back-End Software Engineer (Machine Learning Emphasis),"['writing', 'programming']"
Telecommunications,3905205755,Graphics Software Engineer,"['programming', 'decision-making', 'communication']"
Software Development,3904954091,Backend Java Senior Software Engineer Developer,"['java', 'python', 'typescript', 'innovation', 'problem-solving', 'spring', 'spring', 'testing', 'problem-solving', 'problem-solving', 'java']"
Software Development,3904952118,Cloud Software Engineer,"['programming', 'nosql', 'agile', 'programming', 'programming', 'programming', 'java', 'spring', 'writing', 'testing', 'communication', 'teamwork', 'interpersonal', 'problem-solving', 'sql', 'sql', 'agile']"
Construction,3903467138,Senior Software Engineer - Kiewit Technology Group,"['planning', 'programming', 'sql', 'problem-solving', 'communication']"
Civil Engineering,3903467138,Senior Software Engineer - Kiewit Technology Group,"['planning', 'programming', 'sql', 'problem-solving', 'communication']"
Financial Services,3903474903,Staff Software Engineer,"['flexibility', 'leadership', 'communication']"
Machinery Manufacturing,3903468977,Network Software Engineer,"['testing', 'leadership', 'programming', 'hardware']"
Software Development,3901393029,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Computer and Network Security,3901393029,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Engineering Services,3901393029,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Software Development,3904952090,Senior Software Engineer,"['writing', 'programming', 'microservices', 'testing', 'testing', 'automation', 'testing', 'sql', 'communication', 'communication', 'spring', 'innovation', 'innovation']"
Computer Hardware Manufacturing,3905210376,Interactive NLP Software Engineer,"['networking', 'problem-solving', 'programming', 'javascript', 'programming']"
Software Development,3905210376,Interactive NLP Software Engineer,"['networking', 'problem-solving', 'programming', 'javascript', 'programming']"
Computer Networking Products,3905210376,Interactive NLP Software Engineer,"['networking', 'problem-solving', 'programming', 'javascript', 'programming']"
Financial Services,3904996570,Wealth Management-New York-Associate-Software Engineering,"['programming', 'programming', 'collaboration', 'agile', 'spring', 'testing', 'planning', 'java', 'angular', 'communication', 'automation', 'kafka', 'kubernetes']"
Insurance,3901376419,Principal Software Engineer - Data,"['decision-making', 'leadership', 'organization']"
Software Development,3901354694,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Computer and Network Security,3901354694,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Engineering Services,3901354694,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
"Technology, Information and Media",3904987745,Software Engineer,[]
Information Services,3904987745,Software Engineer,[]
Software Development,3904987745,Software Engineer,[]
Computer Games,3905209347,"Senior Software Engineer (C#/.NET), Services","['sql', 'c#', 'networking', 'networking', 'agile']"
Information Services,3903468939,"Software Engineering Manager II, TV Assistant","['programming', 'leadership', 'leadership', 'leadership', 'leadership', 'decision-making']"
"Technology, Information and Internet",3903468939,"Software Engineering Manager II, TV Assistant","['programming', 'leadership', 'leadership', 'leadership', 'leadership', 'decision-making']"
Capital Markets,3904942173,HFT Trading Firm | Senior Software Engineer,"['algorithms', 'python', 'problem-solving']"
Financial Services,3904942173,HFT Trading Firm | Senior Software Engineer,"['algorithms', 'python', 'problem-solving']"
Software Development,3904942173,HFT Trading Firm | Senior Software Engineer,"['algorithms', 'python', 'problem-solving']"
Software Development,3904942237,Senior Software Engineer,"['automation', 'programming', 'programming', 'sql', 'programming', 'communication', 'problem-solving']"
Computer and Network Security,3901394014,Software Engineer,"['cybersecurity', 'organization', 'python', 'ruby', 'testing', 'programming']"
Software Development,3901374472,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Computer and Network Security,3901374472,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Engineering Services,3901374472,Software Engineer,"['flexibility', 'programming', 'c#', 'programming', 'c#', 'writing']"
Information Services,3903469622,"Senior Staff Software Engineer, Google Cloud, Looker","['java', 'leadership', 'organization', 'sql', 'leadership', 'networking', 'leadership', 'leadership']"
"Technology, Information and Internet",3903469622,"Senior Staff Software Engineer, Google Cloud, Looker","['java', 'leadership', 'organization', 'sql', 'leadership', 'networking', 'leadership', 'leadership']"
IT Services and IT Consulting,3904952711,Sr. Software Engineer,"['flexibility', 'hardware', 'communication', 'cybersecurity', 'resilience', 'java']"
Financial Services,3901369968,Software Engineer,"['innovation', 'planning', 'spring']"
IT Services and IT Consulting,3904946403,Senior Software Engineer (Site Reliability Engineer),"['hardware', 'programming', 'communication', 'sql', 'planning', 'devops']"
Broadcast Media Production and Distribution,3903479185,Senior Software Engineer,"['programming', 'programming', 'java', 'go', 'flexibility']"
Media Production,3903479185,Senior Software Engineer,"['programming', 'programming', 'java', 'go', 'flexibility']"
Online Audio and Video Media,3903479185,Senior Software Engineer,"['programming', 'programming', 'java', 'go', 'flexibility']"
Wireless Services,3904938270,Professional- Big Data Software Engineer,"['planning', 'hadoop', 'hadoop', 'spark', 'hadoop', 'spark']"
IT Services and IT Consulting,3904938270,Professional- Big Data Software Engineer,"['planning', 'hadoop', 'hadoop', 'spark', 'hadoop', 'spark']"
Telecommunications,3904938270,Professional- Big Data Software Engineer,"['planning', 'hadoop', 'hadoop', 'spark', 'hadoop', 'spark']"
Financial Services,3904998440,Wealth Management-Dallas-Associate-Software Engineering,"['programming', 'programming', 'collaboration', 'agile', 'spring', 'testing', 'planning', 'java', 'angular', 'communication', 'automation', 'kafka', 'kubernetes']"
Consumer Services,3903483291,Staff Software Engineer,"['collaboration', 'innovation', 'flexibility', 'node.js', 'php', 'sql', 'agile', 'microservices', 'empathy']"
Business Consulting and Services,3904946054,Embedded Software Engineer,"['writing', 'testing', 'writing', 'programming', 'writing', 'devops', 'innovation']"
Retail Groceries,3903479211,Senior Software Engineer,"['testing', 'sql', 'agile', 'problem-solving']"
Software Development,3903479211,Senior Software Engineer,"['testing', 'sql', 'agile', 'problem-solving']"
Engineering Services,3903479211,Senior Software Engineer,"['testing', 'sql', 'agile', 'problem-solving']"
Staffing and Recruiting,3905209055,Senior Software Engineer,"['agile', 'devops', 'sql']"
Hospitals and Health Care,3901387863,AI ML Software Engineer - Artificial Integence / Machine Learning ,"['algorithms', 'innovation', 'innovation', 'programming', 'python', 'containerization', 'problem-solving', 'communication', 'innovation', 'innovation']"
